.gitignore | ProdRef: False | TestRef: False | By: 5
.kilo\node_modules\@kilocode\sdk\dist\gen\client\index.js | ProdRef: False | TestRef: False | By: 30
.kilo\node_modules\@kilocode\sdk\dist\gen\client\types.gen.d.ts | ProdRef: False | TestRef: False | By: 1
.kilo\node_modules\@kilocode\sdk\dist\gen\client\types.gen.js | ProdRef: False | TestRef: False | By: 1
.kilo\node_modules\@kilocode\sdk\dist\gen\client\utils.gen.d.ts | ProdRef: False | TestRef: False | By: 0
.kilo\node_modules\@kilocode\sdk\dist\gen\client\utils.gen.js | ProdRef: False | TestRef: False | By: 0
.kilo\node_modules\@kilocode\sdk\dist\gen\core\auth.gen.d.ts | ProdRef: False | TestRef: False | By: 0
.kilo\node_modules\@kilocode\sdk\dist\gen\core\auth.gen.js | ProdRef: False | TestRef: False | By: 0
.kilo\node_modules\@kilocode\sdk\dist\gen\core\bodySerializer.gen.d.ts | ProdRef: False | TestRef: False | By: 0
.kilo\node_modules\@kilocode\sdk\dist\gen\core\bodySerializer.gen.js | ProdRef: False | TestRef: False | By: 0
.kilo\node_modules\@kilocode\sdk\dist\gen\core\params.gen.d.ts | ProdRef: False | TestRef: False | By: 0
.kilo\node_modules\@kilocode\sdk\dist\gen\core\params.gen.js | ProdRef: False | TestRef: False | By: 0
.kilo\node_modules\@kilocode\sdk\dist\gen\core\pathSerializer.gen.d.ts | ProdRef: False | TestRef: False | By: 0
.kilo\node_modules\@kilocode\sdk\dist\gen\core\pathSerializer.gen.js | ProdRef: False | TestRef: False | By: 0
.kilo\node_modules\@kilocode\sdk\dist\gen\core\queryKeySerializer.gen.d.ts | ProdRef: False | TestRef: False | By: 0
.kilo\node_modules\@kilocode\sdk\dist\gen\core\queryKeySerializer.gen.js | ProdRef: False | TestRef: False | By: 0
.kilo\node_modules\@kilocode\sdk\dist\gen\core\serverSentEvents.gen.d.ts | ProdRef: False | TestRef: False | By: 0
.kilo\node_modules\@kilocode\sdk\dist\gen\core\serverSentEvents.gen.js | ProdRef: False | TestRef: False | By: 0
.kilo\node_modules\@kilocode\sdk\dist\gen\core\types.gen.d.ts | ProdRef: False | TestRef: False | By: 1
.kilo\node_modules\@kilocode\sdk\dist\gen\core\types.gen.js | ProdRef: False | TestRef: False | By: 1
.kilo\node_modules\@kilocode\sdk\dist\gen\core\utils.gen.d.ts | ProdRef: False | TestRef: False | By: 0
.kilo\node_modules\@kilocode\sdk\dist\gen\core\utils.gen.js | ProdRef: False | TestRef: False | By: 0
.kilo\node_modules\@kilocode\sdk\dist\gen\sdk.gen.d.ts | ProdRef: False | TestRef: False | By: 0
.kilo\node_modules\@kilocode\sdk\dist\gen\sdk.gen.js | ProdRef: False | TestRef: False | By: 0
.kilo\node_modules\@kilocode\sdk\dist\gen\types.gen.d.ts | ProdRef: False | TestRef: False | By: 1
.kilo\node_modules\@kilocode\sdk\dist\gen\types.gen.js | ProdRef: False | TestRef: False | By: 1
.kilo\node_modules\@kilocode\sdk\dist\index.d.ts | ProdRef: False | TestRef: False | By: 13
.kilo\node_modules\@kilocode\sdk\dist\index.js | ProdRef: False | TestRef: False | By: 30
.kilo\node_modules\@kilocode\sdk\dist\process.d.ts | ProdRef: False | TestRef: False | By: 0
.kilo\node_modules\@kilocode\sdk\dist\process.js | ProdRef: False | TestRef: False | By: 0
.kilo\node_modules\@kilocode\sdk\dist\server.d.ts | ProdRef: False | TestRef: False | By: 1
.kilo\node_modules\@kilocode\sdk\dist\server.js | ProdRef: False | TestRef: False | By: 1
.kilo\node_modules\@kilocode\sdk\dist\v2\client.d.ts | ProdRef: False | TestRef: False | By: 1
.kilo\node_modules\@kilocode\sdk\dist\v2\client.js | ProdRef: False | TestRef: False | By: 1
.kilo\node_modules\@kilocode\sdk\dist\v2\data.d.ts | ProdRef: False | TestRef: False | By: 0
.kilo\node_modules\@kilocode\sdk\dist\v2\data.js | ProdRef: False | TestRef: False | By: 0
.kilo\node_modules\@kilocode\sdk\dist\v2\gen\client.gen.d.ts | ProdRef: False | TestRef: False | By: 0
.kilo\node_modules\@kilocode\sdk\dist\v2\gen\client.gen.js | ProdRef: False | TestRef: False | By: 0
.kilo\node_modules\@kilocode\sdk\dist\v2\gen\client\client.gen.d.ts | ProdRef: False | TestRef: False | By: 0
.kilo\node_modules\@kilocode\sdk\dist\v2\gen\client\client.gen.js | ProdRef: False | TestRef: False | By: 0
.kilo\node_modules\@kilocode\sdk\dist\v2\gen\client\index.d.ts | ProdRef: False | TestRef: False | By: 13
.kilo\node_modules\@kilocode\sdk\dist\v2\gen\client\index.js | ProdRef: False | TestRef: False | By: 30
.kilo\node_modules\@kilocode\sdk\dist\v2\gen\client\types.gen.d.ts | ProdRef: False | TestRef: False | By: 1
.kilo\node_modules\@kilocode\sdk\dist\v2\gen\client\types.gen.js | ProdRef: False | TestRef: False | By: 1
.kilo\node_modules\@kilocode\sdk\dist\v2\gen\client\utils.gen.d.ts | ProdRef: False | TestRef: False | By: 0
.kilo\node_modules\@kilocode\sdk\dist\v2\gen\client\utils.gen.js | ProdRef: False | TestRef: False | By: 0
.kilo\node_modules\@kilocode\sdk\dist\v2\gen\core\auth.gen.d.ts | ProdRef: False | TestRef: False | By: 0
.kilo\node_modules\@kilocode\sdk\dist\v2\gen\core\auth.gen.js | ProdRef: False | TestRef: False | By: 0
.kilo\node_modules\@kilocode\sdk\dist\v2\gen\core\bodySerializer.gen.d.ts | ProdRef: False | TestRef: False | By: 0
.kilo\node_modules\@kilocode\sdk\dist\v2\gen\core\bodySerializer.gen.js | ProdRef: False | TestRef: False | By: 0
.kilo\node_modules\@kilocode\sdk\dist\v2\gen\core\params.gen.d.ts | ProdRef: False | TestRef: False | By: 0
.kilo\node_modules\@kilocode\sdk\dist\v2\gen\core\params.gen.js | ProdRef: False | TestRef: False | By: 0
.kilo\node_modules\@kilocode\sdk\dist\v2\gen\core\pathSerializer.gen.d.ts | ProdRef: False | TestRef: False | By: 0
.kilo\node_modules\@kilocode\sdk\dist\v2\gen\core\pathSerializer.gen.js | ProdRef: False | TestRef: False | By: 0
.kilo\node_modules\@kilocode\sdk\dist\v2\gen\core\queryKeySerializer.gen.d.ts | ProdRef: False | TestRef: False | By: 0
.kilo\node_modules\@kilocode\sdk\dist\v2\gen\core\queryKeySerializer.gen.js | ProdRef: False | TestRef: False | By: 0
.kilo\node_modules\@kilocode\sdk\dist\v2\gen\core\serverSentEvents.gen.d.ts | ProdRef: False | TestRef: False | By: 0
.kilo\node_modules\@kilocode\sdk\dist\v2\gen\core\serverSentEvents.gen.js | ProdRef: False | TestRef: False | By: 0
.kilo\node_modules\@kilocode\sdk\dist\v2\gen\core\types.gen.d.ts | ProdRef: False | TestRef: False | By: 1
.kilo\node_modules\@kilocode\sdk\dist\v2\gen\core\types.gen.js | ProdRef: False | TestRef: False | By: 1
.kilo\node_modules\@kilocode\sdk\dist\v2\gen\core\utils.gen.d.ts | ProdRef: False | TestRef: False | By: 0
.kilo\node_modules\@kilocode\sdk\dist\v2\gen\core\utils.gen.js | ProdRef: False | TestRef: False | By: 0
.kilo\node_modules\@kilocode\sdk\dist\v2\gen\sdk.gen.d.ts | ProdRef: False | TestRef: False | By: 0
.kilo\node_modules\@kilocode\sdk\dist\v2\gen\sdk.gen.js | ProdRef: False | TestRef: False | By: 0
.kilo\node_modules\@kilocode\sdk\dist\v2\gen\types.gen.d.ts | ProdRef: False | TestRef: False | By: 1
.kilo\node_modules\@kilocode\sdk\dist\v2\gen\types.gen.js | ProdRef: False | TestRef: False | By: 1
.kilo\node_modules\@kilocode\sdk\dist\v2\index.d.ts | ProdRef: False | TestRef: False | By: 13
.kilo\node_modules\@kilocode\sdk\dist\v2\index.js | ProdRef: False | TestRef: False | By: 30
.kilo\node_modules\@kilocode\sdk\dist\v2\server.d.ts | ProdRef: False | TestRef: False | By: 1
.kilo\node_modules\@kilocode\sdk\dist\v2\server.js | ProdRef: False | TestRef: False | By: 1
.kilo\node_modules\@kilocode\sdk\package.json | ProdRef: False | TestRef: False | By: 11
.kilo\node_modules\@msgpackr-extract\msgpackr-extract-win32-x64\README.md | ProdRef: True | TestRef: False | By: 23
.kilo\node_modules\@msgpackr-extract\msgpackr-extract-win32-x64\index.js | ProdRef: False | TestRef: False | By: 30
.kilo\node_modules\@msgpackr-extract\msgpackr-extract-win32-x64\node.abi115.node | ProdRef: False | TestRef: False | By: 0
.kilo\node_modules\@msgpackr-extract\msgpackr-extract-win32-x64\node.napi.node | ProdRef: False | TestRef: False | By: 0
.kilo\node_modules\@msgpackr-extract\msgpackr-extract-win32-x64\package.json | ProdRef: False | TestRef: False | By: 12
.kilo\node_modules\@standard-schema\spec\LICENSE | ProdRef: False | TestRef: False | By: 6
.kilo\node_modules\@standard-schema\spec\README.md | ProdRef: True | TestRef: False | By: 23
.kilo\node_modules\@standard-schema\spec\dist\index.cjs | ProdRef: False | TestRef: False | By: 11
.kilo\node_modules\@standard-schema\spec\dist\index.d.cts | ProdRef: False | TestRef: False | By: 12
.kilo\node_modules\@standard-schema\spec\dist\index.d.ts | ProdRef: False | TestRef: False | By: 13
.kilo\node_modules\@standard-schema\spec\dist\index.js | ProdRef: False | TestRef: False | By: 30
.kilo\node_modules\@standard-schema\spec\package.json | ProdRef: False | TestRef: False | By: 12
.kilo\node_modules\cross-spawn\LICENSE | ProdRef: False | TestRef: False | By: 6
.kilo\node_modules\cross-spawn\README.md | ProdRef: True | TestRef: False | By: 23
.kilo\node_modules\cross-spawn\index.js | ProdRef: False | TestRef: False | By: 30
.kilo\node_modules\cross-spawn\lib\enoent.js | ProdRef: False | TestRef: False | By: 0
.kilo\node_modules\cross-spawn\lib\parse.js | ProdRef: False | TestRef: False | By: 0
.kilo\node_modules\cross-spawn\lib\util\escape.js | ProdRef: False | TestRef: False | By: 0
.kilo\node_modules\cross-spawn\lib\util\readShebang.js | ProdRef: False | TestRef: False | By: 0
.kilo\node_modules\cross-spawn\lib\util\resolveCommand.js | ProdRef: False | TestRef: False | By: 0
.kilo\node_modules\cross-spawn\package.json | ProdRef: False | TestRef: False | By: 12
.kilo\node_modules\detect-libc\LICENSE | ProdRef: False | TestRef: False | By: 6
.kilo\node_modules\detect-libc\README.md | ProdRef: True | TestRef: False | By: 23
.kilo\node_modules\detect-libc\index.d.ts | ProdRef: False | TestRef: False | By: 13
.kilo\node_modules\detect-libc\lib\detect-libc.js | ProdRef: False | TestRef: False | By: 1
.kilo\node_modules\detect-libc\lib\elf.js | ProdRef: False | TestRef: False | By: 0
.kilo\node_modules\detect-libc\lib\filesystem.js | ProdRef: False | TestRef: False | By: 0
.kilo\node_modules\detect-libc\lib\process.js | ProdRef: False | TestRef: False | By: 0
.kilo\node_modules\detect-libc\package.json | ProdRef: False | TestRef: False | By: 12
.kilo\node_modules\effect\LICENSE | ProdRef: False | TestRef: False | By: 6
.kilo\node_modules\effect\README.md | ProdRef: True | TestRef: False | By: 23
.kilo\node_modules\effect\dist\Array.d.ts | ProdRef: False | TestRef: False | By: 0
.kilo\node_modules\effect\dist\Array.d.ts.map | ProdRef: False | TestRef: False | By: 0
.kilo\node_modules\effect\dist\Array.js | ProdRef: False | TestRef: False | By: 0
.kilo\node_modules\effect\dist\Array.js.map | ProdRef: False | TestRef: False | By: 0
.kilo\node_modules\effect\dist\BigDecimal.d.ts | ProdRef: False | TestRef: False | By: 0
.kilo\node_modules\effect\dist\BigDecimal.d.ts.map | ProdRef: False | TestRef: False | By: 0
.kilo\node_modules\effect\dist\BigDecimal.js | ProdRef: False | TestRef: False | By: 0
.kilo\node_modules\effect\dist\BigDecimal.js.map | ProdRef: False | TestRef: False | By: 0
.kilo\node_modules\effect\dist\BigInt.d.ts | ProdRef: False | TestRef: False | By: 0
.kilo\node_modules\effect\dist\BigInt.d.ts.map | ProdRef: False | TestRef: False | By: 0
.kilo\node_modules\effect\dist\BigInt.js | ProdRef: False | TestRef: False | By: 1
.kilo\node_modules\effect\dist\BigInt.js.map | ProdRef: False | TestRef: False | By: 0
.kilo\node_modules\effect\dist\Boolean.d.ts | ProdRef: False | TestRef: False | By: 0
.kilo\node_modules\effect\dist\Boolean.d.ts.map | ProdRef: False | TestRef: False | By: 0
.kilo\node_modules\effect\dist\Boolean.js | ProdRef: False | TestRef: False | By: 0
.kilo\node_modules\effect\dist\Boolean.js.map | ProdRef: False | TestRef: False | By: 0
.kilo\node_modules\effect\dist\Brand.d.ts | ProdRef: False | TestRef: False | By: 0
.kilo\node_modules\effect\dist\Brand.d.ts.map | ProdRef: False | TestRef: False | By: 0
.kilo\node_modules\effect\dist\Brand.js | ProdRef: False | TestRef: False | By: 0
.kilo\node_modules\effect\dist\Brand.js.map | ProdRef: False | TestRef: False | By: 0
.kilo\node_modules\effect\dist\Cache.d.ts | ProdRef: False | TestRef: False | By: 0
.kilo\node_modules\effect\dist\Cache.d.ts.map | ProdRef: False | TestRef: False | By: 0
.kilo\node_modules\effect\dist\Cache.js | ProdRef: False | TestRef: False | By: 0
.kilo\node_modules\effect\dist\Cache.js.map | ProdRef: False | TestRef: False | By: 0
.kilo\node_modules\effect\dist\Cause.d.ts | ProdRef: False | TestRef: False | By: 0
.kilo\node_modules\effect\dist\Cause.d.ts.map | ProdRef: False | TestRef: False | By: 0
.kilo\node_modules\effect\dist\Cause.js | ProdRef: False | TestRef: False | By: 0
.kilo\node_modules\effect\dist\Cause.js.map | ProdRef: False | TestRef: False | By: 0
.kilo\node_modules\effect\dist\Channel.d.ts | ProdRef: False | TestRef: False | By: 0
.kilo\node_modules\effect\dist\Channel.d.ts.map | ProdRef: False | TestRef: False | By: 0
.kilo\node_modules\effect\dist\Channel.js | ProdRef: False | TestRef: False | By: 0
.kilo\node_modules\effect\dist\Channel.js.map | ProdRef: False | TestRef: False | By: 0
.kilo\node_modules\effect\dist\ChannelSchema.d.ts | ProdRef: False | TestRef: False | By: 0
.kilo\node_modules\effect\dist\ChannelSchema.d.ts.map | ProdRef: False | TestRef: False | By: 0
.kilo\node_modules\effect\dist\ChannelSchema.js | ProdRef: False | TestRef: False | By: 0
.kilo\node_modules\effect\dist\ChannelSchema.js.map | ProdRef: False | TestRef: False | By: 0
.kilo\node_modules\effect\dist\Chunk.d.ts | ProdRef: False | TestRef: False | By: 0
.kilo\node_modules\effect\dist\Chunk.d.ts.map | ProdRef: False | TestRef: False | By: 0
.kilo\node_modules\effect\dist\Chunk.js | ProdRef: False | TestRef: False | By: 0
.kilo\node_modules\effect\dist\Chunk.js.map | ProdRef: False | TestRef: False | By: 0
.kilo\node_modules\effect\dist\Clock.d.ts | ProdRef: False | TestRef: False | By: 0
.kilo\node_modules\effect\dist\Clock.d.ts.map | ProdRef: False | TestRef: False | By: 0
.kilo\node_modules\effect\dist\Clock.js | ProdRef: False | TestRef: False | By: 0
.kilo\node_modules\effect\dist\Clock.js.map | ProdRef: False | TestRef: False | By: 0
.kilo\node_modules\effect\dist\Combiner.d.ts | ProdRef: False | TestRef: False | By: 0
.kilo\node_modules\effect\dist\Combiner.d.ts.map | ProdRef: False | TestRef: False | By: 0
.kilo\node_modules\effect\dist\Combiner.js | ProdRef: False | TestRef: False | By: 0
.kilo\node_modules\effect\dist\Combiner.js.map | ProdRef: False | TestRef: False | By: 0
.kilo\node_modules\effect\dist\Config.d.ts | ProdRef: False | TestRef: False | By: 0
.kilo\node_modules\effect\dist\Config.d.ts.map | ProdRef: False | TestRef: False | By: 0
.kilo\node_modules\effect\dist\Config.js | ProdRef: False | TestRef: False | By: 0
.kilo\node_modules\effect\dist\Config.js.map | ProdRef: False | TestRef: False | By: 0
.kilo\node_modules\effect\dist\ConfigProvider.d.ts | ProdRef: False | TestRef: False | By: 0
.kilo\node_modules\effect\dist\ConfigProvider.d.ts.map | ProdRef: False | TestRef: False | By: 0
.kilo\node_modules\effect\dist\ConfigProvider.js | ProdRef: False | TestRef: False | By: 0
.kilo\node_modules\effect\dist\ConfigProvider.js.map | ProdRef: False | TestRef: False | By: 0
.kilo\node_modules\effect\dist\Console.d.ts | ProdRef: False | TestRef: False | By: 0
.kilo\node_modules\effect\dist\Console.d.ts.map | ProdRef: False | TestRef: False | By: 0
.kilo\node_modules\effect\dist\Console.js | ProdRef: False | TestRef: False | By: 0
.kilo\node_modules\effect\dist\Console.js.map | ProdRef: False | TestRef: False | By: 0
.kilo\node_modules\effect\dist\Context.d.ts | ProdRef: False | TestRef: False | By: 0
.kilo\node_modules\effect\dist\Context.d.ts.map | ProdRef: False | TestRef: False | By: 0
.kilo\node_modules\effect\dist\Context.js | ProdRef: False | TestRef: False | By: 0
.kilo\node_modules\effect\dist\Context.js.map | ProdRef: False | TestRef: False | By: 0
.kilo\node_modules\effect\dist\Cron.d.ts | ProdRef: False | TestRef: False | By: 0
.kilo\node_modules\effect\dist\Cron.d.ts.map | ProdRef: False | TestRef: False | By: 0
.kilo\node_modules\effect\dist\Cron.js | ProdRef: False | TestRef: False | By: 0
.kilo\node_modules\effect\dist\Cron.js.map | ProdRef: False | TestRef: False | By: 0
.kilo\node_modules\effect\dist\Crypto.d.ts | ProdRef: False | TestRef: False | By: 0
.kilo\node_modules\effect\dist\Crypto.d.ts.map | ProdRef: False | TestRef: False | By: 0
.kilo\node_modules\effect\dist\Crypto.js | ProdRef: False | TestRef: False | By: 0
.kilo\node_modules\effect\dist\Crypto.js.map | ProdRef: False | TestRef: False | By: 0
.kilo\node_modules\effect\dist\Data.d.ts | ProdRef: False | TestRef: False | By: 0
.kilo\node_modules\effect\dist\Data.d.ts.map | ProdRef: False | TestRef: False | By: 0
.kilo\node_modules\effect\dist\Data.js | ProdRef: False | TestRef: False | By: 0
.kilo\node_modules\effect\dist\Data.js.map | ProdRef: False | TestRef: False | By: 0
.kilo\node_modules\effect\dist\DateTime.d.ts | ProdRef: False | TestRef: False | By: 0
.kilo\node_modules\effect\dist\DateTime.d.ts.map | ProdRef: False | TestRef: False | By: 0
.kilo\node_modules\effect\dist\DateTime.js | ProdRef: False | TestRef: False | By: 0
.kilo\node_modules\effect\dist\DateTime.js.map | ProdRef: False | TestRef: False | By: 0
.kilo\node_modules\effect\dist\Deferred.d.ts | ProdRef: False | TestRef: False | By: 0
.kilo\node_modules\effect\dist\Deferred.d.ts.map | ProdRef: False | TestRef: False | By: 0
.kilo\node_modules\effect\dist\Deferred.js | ProdRef: False | TestRef: False | By: 0
.kilo\node_modules\effect\dist\Deferred.js.map | ProdRef: False | TestRef: False | By: 0
.kilo\node_modules\effect\dist\Differ.d.ts | ProdRef: False | TestRef: False | By: 0
.kilo\node_modules\effect\dist\Differ.d.ts.map | ProdRef: False | TestRef: False | By: 0
.kilo\node_modules\effect\dist\Differ.js | ProdRef: False | TestRef: False | By: 0
